datetime,value
2017-07-12 01:00:00,864378
2017-07-12 01:15:00,860637
2017-07-12 01:30:00,921347
2017-07-12 01:45:00,873217
2017-07-12 02:00:00,913030
2017-07-12 02:15:00,869565
2017-07-12 02:30:00,876100
2017-07-12 02:45:00,851876
2017-07-12 03:00:00,901267
2017-07-12 03:15:00,928767
2017-07-12 03:30:00,903979
2017-07-12 03:45:00,933407
2017-07-12 04:00:00,863998
2017-07-12 04:15:00,853215
2017-07-12 04:30:00,939345
2017-07-12 04:45:00,920176
2017-07-12 05:00:00,945031
2017-07-12 05:15:00,852452
2017-07-12 05:30:00,888428
2017-07-12 05:45:00,904417
2017-07-12 06:00:00,899537
2017-07-12 06:15:00,887207
2017-07-12 06:30:00,889737
2017-07-12 06:45:00,938708
2017-07-12 07:00:00,873789
2017-07-12 07:15:00,924990
2017-07-12 07:30:00,904408
2017-07-12 07:45:00,884748
2017-07-12 08:00:00,907306
2017-07-12 08:15:00,869391
2017-07-12 08:30:00,917382
2017-07-12 08:45:00,879385
2017-07-12 09:00:00,865559
2017-07-12 09:15:00,883782
2017-07-12 09:30:00,907550
2017-07-12 09:45:00,948303
2017-07-12 10:00:00,907766
2017-07-12 10:15:00,855235
2017-07-12 10:30:00,908480
2017-07-12 10:45:00,928412
2017-07-12 11:00:00,882399
2017-07-12 11:15:00,877898
2017-07-12 11:30:00,875182
2017-07-12 11:45:00,850353
2017-07-12 12:00:00,899820
2017-07-12 12:15:00,925728
2017-07-12 12:30:00,935487
2017-07-12 12:45:00,885907
2017-07-12 13:00:00,934776
2017-07-12 13:15:00,864369
2017-07-12 13:30:00,919956
2017-07-12 13:45:00,877800
2017-07-12 14:00:00,916642
2017-07-12 14:15:00,925335
2017-07-12 14:30:00,889864
2017-07-12 14:45:00,901158
2017-07-12 15:00:00,876959
2017-07-12 15:15:00,933508
2017-07-12 15:30:00,862612
2017-07-12 15:45:00,882032
2017-07-12 16:00:00,919970
2017-07-12 16:15:00,866812
2017-07-12 16:30:00,855480
2017-07-12 16:45:00,914627
2017-07-12 17:00:00,899002
2017-07-12 17:15:00,932313
2017-07-12 17:30:00,909304
2017-07-12 17:45:00,935759
2017-07-12 18:00:00,948368
2017-07-12 18:15:00,934875
2017-07-12 18:30:00,936689
2017-07-12 18:45:00,883680
2017-07-12 19:00:00,946119
2017-07-12 19:15:00,853951
2017-07-12 19:30:00,895551
2017-07-12 19:45:00,945956
2017-07-12 20:00:00,891507
2017-07-12 20:15:00,854763
2017-07-12 20:30:00,905007
2017-07-12 20:45:00,889476
2017-07-12 21:00:00,852984
2017-07-12 21:15:00,937788
2017-07-12 21:30:00,864237
2017-07-12 21:45:00,923153
2017-07-12 22:00:00,921945
2017-07-12 22:15:00,918654
2017-07-12 22:30:00,856623
2017-07-12 22:45:00,942567
2017-07-12 23:00:00,864301
2017-07-12 23:15:00,919536
2017-07-12 23:30:00,894609
2017-07-12 23:45:00,887006
2017-07-13 00:00:00,943702
2017-07-13 00:15:00,940137
2017-07-13 00:30:00,883480
2017-07-13 00:45:00,886574
2017-07-13 01:00:00,921365
2017-07-13 01:15:00,924407
2017-07-13 01:30:00,916609
2017-07-13 01:45:00,904821
2017-07-13 02:00:00,880187
2017-07-13 02:15:00,918152
2017-07-13 02:30:00,881002
2017-07-13 02:45:00,889924
2017-07-13 03:00:00,943522
2017-07-13 03:15:00,935010
2017-07-13 03:30:00,896331
2017-07-13 03:45:00,929780
2017-07-13 04:00:00,870187
2017-07-13 04:15:00,869847
2017-07-13 04:30:00,862733
2017-07-13 04:45:00,891101
2017-07-13 05:00:00,868381
2017-07-13 05:15:00,925453
2017-07-13 05:30:00,903784
2017-07-13 05:45:00,942942
2017-07-13 06:00:00,894272
2017-07-13 06:15:00,897266
2017-07-13 06:30:00,896365
2017-07-13 06:45:00,852310
2017-07-13 07:00:00,929547
2017-07-13 07:15:00,876590
2017-07-13 07:30:00,902859
2017-07-13 07:45:00,939861
2017-07-13 08:00:00,857592
2017-07-13 08:15:00,907939
2017-07-13 08:30:00,920707
2017-07-13 08:45:00,866025
2017-07-13 09:00:00,943800
2017-07-13 09:15:00,865009
2017-07-13 09:30:00,900341
2017-07-13 09:45:00,883670
2017-07-13 10:00:00,936443
2017-07-13 10:15:00,878129
2017-07-13 10:30:00,922162
2017-07-13 10:45:00,890624
2017-07-13 11:00:00,867976
2017-07-13 11:15:00,925751
2017-07-13 11:30:00,905053
2017-07-13 11:45:00,861436
2017-07-13 12:00:00,861750
2017-07-13 12:15:00,942455
2017-07-13 12:30:00,854487
2017-07-13 12:45:00,918068
2017-07-13 13:00:00,880224
2017-07-13 13:15:00,928196
2017-07-13 13:30:00,923432
2017-07-13 13:45:00,939356
2017-07-13 14:00:00,907642
2017-07-13 14:15:00,921000
2017-07-13 14:30:00,929396
2017-07-13 14:45:00,901657
2017-07-13 15:00:00,869684
2017-07-13 15:15:00,858266
2017-07-13 15:30:00,850936
2017-07-13 15:45:00,942627
2017-07-13 16:00:00,913228
2017-07-13 16:15:00,924443
2017-07-13 16:30:00,944265
2017-07-13 16:45:00,941463
2017-07-13 17:00:00,913073
2017-07-13 17:15:00,872573
2017-07-13 17:30:00,920540
2017-07-13 17:45:00,917962
2017-07-13 18:00:00,926671
2017-07-13 18:15:00,888863
2017-07-13 18:30:00,881506
2017-07-13 18:45:00,855726
2017-07-13 19:00:00,876034
2017-07-13 19:15:00,866825
2017-07-13 19:30:00,927100
2017-07-13 19:45:00,857872
2017-07-13 20:00:00,931664
2017-07-13 20:15:00,900106
2017-07-13 20:30:00,887505
2017-07-13 20:45:00,877333
2017-07-13 21:00:00,872363
2017-07-13 21:15:00,852796
2017-07-13 21:30:00,912964
2017-07-13 21:45:00,878287
2017-07-13 22:00:00,894794
2017-07-13 22:15:00,895943
2017-07-13 22:30:00,918217
2017-07-13 22:45:00,900724
2017-07-13 23:00:00,892693
2017-07-13 23:15:00,881192
2017-07-13 23:30:00,914203
2017-07-13 23:45:00,949753
2017-07-14 00:00:00,926301
2017-07-14 00:15:00,899754
2017-07-14 00:30:00,941271
2017-07-14 00:45:00,873088
2017-07-14 01:00:00,869495
2017-07-14 01:15:00,900662
2017-07-14 01:30:00,945250
2017-07-14 01:45:00,929915
2017-07-14 02:00:00,905752
2017-07-14 02:15:00,866175
2017-07-14 02:30:00,897674
2017-07-14 02:45:00,929131
2017-07-14 03:00:00,860773
2017-07-14 03:15:00,938202
2017-07-14 03:30:00,935571
2017-07-14 03:45:00,895934
2017-07-14 04:00:00,861665
2017-07-14 04:15:00,935565
2017-07-14 04:30:00,886292
2017-07-14 04:45:00,935119
2017-07-14 05:00:00,894591
2017-07-14 05:15:00,924170
2017-07-14 05:30:00,866335
2017-07-14 05:45:00,865884
2017-07-14 06:00:00,874631
2017-07-14 06:15:00,899594
2017-07-14 06:30:00,919760
2017-07-14 06:45:00,893071
2017-07-14 07:00:00,862350
2017-07-14 07:15:00,909878
2017-07-14 07:30:00,854716
2017-07-14 07:45:00,862470
2017-07-14 08:00:00,869132
2017-07-14 08:15:00,853186
2017-07-14 08:30:00,923112
2017-07-14 08:45:00,919945
2017-07-14 09:00:00,926831
2017-07-14 09:15:00,924082
2017-07-14 09:30:00,941655
2017-07-14 09:45:00,863456
2017-07-14 10:00:00,883433
2017-07-14 10:15:00,915644
2017-07-14 10:30:00,855514
2017-07-14 10:45:00,895326
2017-07-14 11:00:00,945361
2017-07-14 11:15:00,927958
2017-07-14 11:30:00,876684
2017-07-14 11:45:00,885268
2017-07-14 12:00:00,946467
2017-07-14 12:15:00,899480
2017-07-14 12:30:00,905738
2017-07-14 12:45:00,874165
2017-07-14 13:00:00,889906
2017-07-14 13:15:00,898462
2017-07-14 13:30:00,870251
2017-07-14 13:45:00,946071
2017-07-14 14:00:00,884048
2017-07-14 14:15:00,915366
2017-07-14 14:30:00,895808
2017-07-14 14:45:00,941535
2017-07-14 15:00:00,886326
2017-07-14 15:15:00,862476
2017-07-14 15:30:00,945916
2017-07-14 15:45:00,908912
2017-07-14 16:00:00,888031
2017-07-14 16:15:00,855597
2017-07-14 16:30:00,921100
2017-07-14 16:45:00,894125
2017-07-14 17:00:00,932964
2017-07-14 17:15:00,933826
2017-07-14 17:30:00,869829
2017-07-14 17:45:00,882986
2017-07-14 18:00:00,925377
2017-07-14 18:15:00,931022
2017-07-14 18:30:00,903534
2017-07-14 18:45:00,937023
2017-07-14 19:00:00,878434
2017-07-14 19:15:00,859066
2017-07-14 19:30:00,863808
2017-07-14 19:45:00,914223
2017-07-14 20:00:00,903125
2017-07-14 20:15:00,889951
2017-07-14 20:30:00,936681
2017-07-14 20:45:00,894413
2017-07-14 21:00:00,879910
2017-07-14 21:15:00,930218
2017-07-14 21:30:00,922362
2017-07-14 21:45:00,908916
2017-07-14 22:00:00,927842
2017-07-14 22:15:00,931676
2017-07-14 22:30:00,904377
2017-07-14 22:45:00,884901
2017-07-14 23:00:00,949674
2017-07-14 23:15:00,945552
2017-07-14 23:30:00,887674
2017-07-14 23:45:00,876504
2017-07-15 00:00:00,901007
2017-07-15 00:15:00,928375
2017-07-15 00:30:00,906362
2017-07-15 00:45:00,882510
2017-07-15 01:00:00,926881
2017-07-15 01:15:00,877447
2017-07-15 01:30:00,943568
2017-07-15 01:45:00,912032
2017-07-15 02:00:00,860495
2017-07-15 02:15:00,942122
2017-07-15 02:30:00,928028
2017-07-15 02:45:00,917866
2017-07-15 03:00:00,930757
2017-07-15 03:15:00,934110
2017-07-15 03:30:00,858054
2017-07-15 03:45:00,855146
2017-07-15 04:00:00,947167
2017-07-15 04:15:00,856516
2017-07-15 04:30:00,932971
2017-07-15 04:45:00,911481
2017-07-15 05:00:00,887393
2017-07-15 05:15:00,933470
2017-07-15 05:30:00,948105
2017-07-15 05:45:00,894212
2017-07-15 06:00:00,929952
2017-07-15 06:15:00,855056
2017-07-15 06:30:00,886040
2017-07-15 06:45:00,915301
2017-07-15 07:00:00,941842
2017-07-15 07:15:00,925672
2017-07-15 07:30:00,883552
2017-07-15 07:45:00,922367
2017-07-15 08:00:00,909868
2017-07-15 08:15:00,937788
2017-07-15 08:30:00,871389
2017-07-15 08:45:00,875849
2017-07-15 09:00:00,933519
2017-07-15 09:15:00,944732
2017-07-15 09:30:00,861197
2017-07-15 09:45:00,853121
2017-07-15 10:00:00,858945
2017-07-15 10:15:00,941352
2017-07-15 10:30:00,881700
2017-07-15 10:45:00,922437
2017-07-15 11:00:00,877650
2017-07-15 11:15:00,939148
2017-07-15 11:30:00,891386
2017-07-15 11:45:00,939608
2017-07-15 12:00:00,923733
2017-07-15 12:15:00,934445
2017-07-15 12:30:00,882024
2017-07-15 12:45:00,869030
2017-07-15 13:00:00,927881
2017-07-15 13:15:00,884974
2017-07-15 13:30:00,857118
2017-07-15 13:45:00,885816
2017-07-15 14:00:00,907380
2017-07-15 14:15:00,867539
2017-07-15 14:30:00,875844
2017-07-15 14:45:00,864237
2017-07-15 15:00:00,928178
2017-07-15 15:15:00,945662
2017-07-15 15:30:00,947541
2017-07-15 15:45:00,856158
2017-07-15 16:00:00,863752
2017-07-15 16:15:00,937180
2017-07-15 16:30:00,899916
2017-07-15 16:45:00,870920
2017-07-15 17:00:00,857060
2017-07-15 17:15:00,857469
2017-07-15 17:30:00,910052
2017-07-15 17:45:00,876747
2017-07-15 18:00:00,929232
2017-07-15 18:15:00,888386
2017-07-15 18:30:00,863903
2017-07-15 18:45:00,868938
2017-07-15 19:00:00,946009
2017-07-15 19:15:00,935319
2017-07-15 19:30:00,932931
2017-07-15 19:45:00,864525
2017-07-15 20:00:00,858244
2017-07-15 20:15:00,856424
2017-07-15 20:30:00,869097
2017-07-15 20:45:00,888006
2017-07-15 21:00:00,880698
2017-07-15 21:15:00,877884
2017-07-15 21:30:00,940665
2017-07-15 21:45:00,878147
2017-07-15 22:00:00,916646
2017-07-15 22:15:00,945452
2017-07-15 22:30:00,896265
2017-07-15 22:45:00,868462
2017-07-15 23:00:00,911120
2017-07-15 23:15:00,921765
2017-07-15 23:30:00,942023
2017-07-15 23:45:00,878370
2017-07-16 00:00:00,878432
2017-07-16 00:15:00,850185
2017-07-16 00:30:00,921030
2017-07-16 00:45:00,894328
2017-07-16 01:00:00,881628
2017-07-16 01:15:00,949476
2017-07-16 01:30:00,921635
2017-07-16 01:45:00,882354
2017-07-16 02:00:00,883050
2017-07-16 02:15:00,850973
2017-07-16 02:30:00,890581
2017-07-16 02:45:00,885492
2017-07-16 03:00:00,885988
2017-07-16 03:15:00,900968
2017-07-16 03:30:00,888030
2017-07-16 03:45:00,905659
2017-07-16 04:00:00,865056
2017-07-16 04:15:00,869267
2017-07-16 04:30:00,863701
2017-07-16 04:45:00,856492
2017-07-16 05:00:00,853114
2017-07-16 05:15:00,922562
2017-07-16 05:30:00,941493
2017-07-16 05:45:00,879390
2017-07-16 06:00:00,888161
2017-07-16 06:15:00,940656
2017-07-16 06:30:00,939146
2017-07-16 06:45:00,870084
2017-07-16 07:00:00,920020
2017-07-16 07:15:00,863009
2017-07-16 07:30:00,868390
2017-07-16 07:45:00,880551
2017-07-16 08:00:00,937056
2017-07-16 08:15:00,899197
2017-07-16 08:30:00,942564
2017-07-16 08:45:00,918331
2017-07-16 09:00:00,871101
2017-07-16 09:15:00,862027
2017-07-16 09:30:00,888617
2017-07-16 09:45:00,919645
2017-07-16 10:00:00,872638
2017-07-16 10:15:00,933030
2017-07-16 10:30:00,900843
2017-07-16 10:45:00,877437
2017-07-16 11:00:00,881076
2017-07-16 11:15:00,866186
2017-07-16 11:30:00,919133
2017-07-16 11:45:00,888975
2017-07-16 12:00:00,907072
2017-07-16 12:15:00,931179
2017-07-16 12:30:00,882090
2017-07-16 12:45:00,869120
2017-07-16 13:00:00,900653
2017-07-16 13:15:00,864409
2017-07-16 13:30:00,939186
2017-07-16 13:45:00,878250
2017-07-16 14:00:00,924284
2017-07-16 14:15:00,894209
2017-07-16 14:30:00,893194
2017-07-16 14:45:00,903514
2017-07-16 15:00:00,895494
2017-07-16 15:15:00,866717
2017-07-16 15:30:00,867926
2017-07-16 15:45:00,916528
2017-07-16 16:00:00,855128
2017-07-16 16:15:00,916471
2017-07-16 16:30:00,888396
2017-07-16 16:45:00,864948
2017-07-16 17:00:00,850301
2017-07-16 17:15:00,853612
2017-07-16 17:30:00,868982
2017-07-16 17:45:00,885368
2017-07-16 18:00:00,862647
2017-07-16 18:15:00,916531
2017-07-16 18:30:00,870416
2017-07-16 18:45:00,856962
2017-07-16 19:00:00,864146
2017-07-16 19:15:00,922957
2017-07-16 19:30:00,895330
2017-07-16 19:45:00,940818
2017-07-16 20:00:00,935604
2017-07-16 20:15:00,934339
2017-07-16 20:30:00,937694
2017-07-16 20:45:00,920361
2017-07-16 21:00:00,922484
2017-07-16 21:15:00,938774
2017-07-16 21:30:00,883315
2017-07-16 21:45:00,900819
2017-07-16 22:00:00,893211
2017-07-16 22:15:00,878573
2017-07-16 22:30:00,890903
2017-07-16 22:45:00,869971
2017-07-16 23:00:00,907231
2017-07-16 23:15:00,858549
2017-07-16 23:30:00,925967
2017-07-16 23:45:00,856143
2017-07-17 00:00:00,926157
2017-07-17 00:15:00,944142
2017-07-17 00:30:00,928930
2017-07-17 00:45:00,896230
2017-07-17 01:00:00,850444
2017-07-17 01:15:00,883082
2017-07-17 01:30:00,897985
2017-07-17 01:45:00,920102
2017-07-17 02:00:00,891636
2017-07-17 02:15:00,936093
2017-07-17 02:30:00,887666
2017-07-17 02:45:00,869218
2017-07-17 03:00:00,947863
2017-07-17 03:15:00,894066
2017-07-17 03:30:00,916726
2017-07-17 03:45:00,898851
2017-07-17 04:00:00,872713
2017-07-17 04:15:00,945353
2017-07-17 04:30:00,892927
2017-07-17 04:45:00,869289
2017-07-17 05:00:00,882717
2017-07-17 05:15:00,912376
2017-07-17 05:30:00,913019
2017-07-17 05:45:00,892096
2017-07-17 06:00:00,920173
2017-07-17 06:15:00,942226
2017-07-17 06:30:00,907280
2017-07-17 06:45:00,947982
2017-07-17 07:00:00,881453
2017-07-17 07:15:00,881303
2017-07-17 07:30:00,853440
2017-07-17 07:45:00,858601
2017-07-17 08:00:00,935829
2017-07-17 08:15:00,866324
2017-07-17 08:30:00,901884
2017-07-17 08:45:00,921708
2017-07-17 09:00:00,900966
2017-07-17 09:15:00,876843
2017-07-17 09:30:00,856217
2017-07-17 09:45:00,860374
2017-07-17 10:00:00,872213
2017-07-17 10:15:00,931206
2017-07-17 10:30:00,919240
2017-07-17 10:45:00,946450
2017-07-17 11:00:00,949641
2017-07-17 11:15:00,936751
2017-07-17 11:30:00,920756
2017-07-17 11:45:00,900658
2017-07-17 12:00:00,935882
2017-07-17 12:15:00,930853
2017-07-17 12:30:00,889695
2017-07-17 12:45:00,899316
2017-07-17 13:00:00,854296
2017-07-17 13:15:00,881330
2017-07-17 13:30:00,931147
2017-07-17 13:45:00,930087
2017-07-17 14:00:00,891704
2017-07-17 14:15:00,916606
2017-07-17 14:30:00,939075
2017-07-17 14:45:00,871334
2017-07-17 15:00:00,911329
2017-07-17 15:15:00,949960
2017-07-17 15:30:00,878181
2017-07-17 15:45:00,870817
2017-07-17 16:00:00,877972
2017-07-17 16:15:00,850179
2017-07-17 16:30:00,862270
2017-07-17 16:45:00,900394
2017-07-17 17:00:00,852904
2017-07-17 17:15:00,897834
2017-07-17 17:30:00,879675
2017-07-17 17:45:00,898482
2017-07-17 18:00:00,930896
2017-07-17 18:15:00,893047
2017-07-17 18:30:00,877638
2017-07-17 18:45:00,942652
2017-07-17 19:00:00,885754
2017-07-17 19:15:00,891408
2017-07-17 19:30:00,947493
2017-07-17 19:45:00,889313
2017-07-17 20:00:00,926448
2017-07-17 20:15:00,875363
2017-07-17 20:30:00,912593
2017-07-17 20:45:00,886106
2017-07-17 21:00:00,918593
2017-07-17 21:15:00,852355
2017-07-17 21:30:00,910198
2017-07-17 21:45:00,897365
2017-07-17 22:00:00,930089
2017-07-17 22:15:00,905793
2017-07-17 22:30:00,932257
2017-07-17 22:45:00,875092
2017-07-17 23:00:00,905822
2017-07-17 23:15:00,906898
2017-07-17 23:30:00,856385
2017-07-17 23:45:00,884212
2017-07-18 00:00:00,931214
2017-07-18 00:15:00,916715
2017-07-18 00:30:00,933804
2017-07-18 00:45:00,902579
2017-07-18 01:00:00,941923
2017-07-18 01:15:00,897505
2017-07-18 01:30:00,907434
2017-07-18 01:45:00,927409
2017-07-18 02:00:00,925684
2017-07-18 02:15:00,855887
2017-07-18 02:30:00,881910
2017-07-18 02:45:00,879187
2017-07-18 03:00:00,863513
2017-07-18 03:15:00,946102
2017-07-18 03:30:00,860357
2017-07-18 03:45:00,867026
2017-07-18 04:00:00,904304
2017-07-18 04:15:00,894186
2017-07-18 04:30:00,934240
2017-07-18 04:45:00,897006
2017-07-18 05:00:00,926974
2017-07-18 05:15:00,912254
2017-07-18 05:30:00,935333
2017-07-18 05:45:00,917668
2017-07-18 06:00:00,928039
2017-07-18 06:15:00,863678
2017-07-18 06:30:00,915714
2017-07-18 06:45:00,927442
2017-07-18 07:00:00,949266
2017-07-18 07:15:00,851469
2017-07-18 07:30:00,870222
2017-07-18 07:45:00,901604
2017-07-18 08:00:00,923750
2017-07-18 08:15:00,884238
2017-07-18 08:30:00,867577
2017-07-18 08:45:00,914617
2017-07-18 09:00:00,866077
2017-07-18 09:15:00,897712
2017-07-18 09:30:00,895995
2017-07-18 09:45:00,933221
2017-07-18 10:00:00,870564
2017-07-18 10:15:00,894698
2017-07-18 10:30:00,918052
2017-07-18 10:45:00,874617
2017-07-18 11:00:00,949619
2017-07-18 11:15:00,881143
2017-07-18 11:30:00,944333
2017-07-18 11:45:00,872608
2017-07-18 12:00:00,896825
2017-07-18 12:15:00,939804
2017-07-18 12:30:00,886505
2017-07-18 12:45:00,945916
2017-07-18 13:00:00,906962
2017-07-18 13:15:00,943034
2017-07-18 13:30:00,909753
2017-07-18 13:45:00,904586
2017-07-18 14:00:00,876164
2017-07-18 14:15:00,864235
2017-07-18 14:30:00,903144
2017-07-18 14:45:00,942412
2017-07-18 15:00:00,930502
2017-07-18 15:15:00,927996
2017-07-18 15:30:00,906803
2017-07-18 15:45:00,902834
2017-07-18 16:00:00,908471
2017-07-18 16:15:00,861191
2017-07-18 16:30:00,931634
2017-07-18 16:45:00,931536
2017-07-18 17:00:00,880769
2017-07-18 17:15:00,859225
2017-07-18 17:30:00,918867
2017-07-18 17:45:00,900589
2017-07-18 18:00:00,908333
2017-07-18 18:15:00,878936
2017-07-18 18:30:00,879119
2017-07-18 18:45:00,879952
2017-07-18 19:00:00,876935
2017-07-18 19:15:00,871410
2017-07-18 19:30:00,857633
2017-07-18 19:45:00,877437
2017-07-18 20:00:00,910387
2017-07-18 20:15:00,909237
2017-07-18 20:30:00,907573
2017-07-18 20:45:00,908589
2017-07-18 21:00:00,906989
2017-07-18 21:15:00,856414
2017-07-18 21:30:00,926260
2017-07-18 21:45:00,889230
2017-07-18 22:00:00,856464
2017-07-18 22:15:00,853271
2017-07-18 22:30:00,938781
2017-07-18 22:45:00,896601
2017-07-18 23:00:00,896843
2017-07-18 23:15:00,903760
2017-07-18 23:30:00,876579
2017-07-18 23:45:00,910379
2017-07-19 00:00:00,898907
2017-07-19 00:15:00,851028
2017-07-19 00:30:00,863209
2017-07-19 00:45:00,893288
2017-07-19 01:00:00,878775
2017-07-19 01:15:00,878713
2017-07-19 01:30:00,851378
2017-07-19 01:45:00,946089
2017-07-19 02:00:00,922824
2017-07-19 02:15:00,896698
2017-07-19 02:30:00,912458
2017-07-19 02:45:00,943096
2017-07-19 03:00:00,886273
2017-07-19 03:15:00,868085
2017-07-19 03:30:00,859061
2017-07-19 03:45:00,869532
2017-07-19 04:00:00,897275
2017-07-19 04:15:00,948762
2017-07-19 04:30:00,915288
2017-07-19 04:45:00,932864
2017-07-19 05:00:00,894518
2017-07-19 05:15:00,937510
2017-07-19 05:30:00,899860
2017-07-19 05:45:00,902699
2017-07-19 06:00:00,873807
2017-07-19 06:15:00,947704
2017-07-19 06:30:00,883856
2017-07-19 06:45:00,938692
2017-07-19 07:00:00,902001
2017-07-19 07:15:00,887388
2017-07-19 07:30:00,897171
2017-07-19 07:45:00,881283
2017-07-19 08:00:00,943533
2017-07-19 08:15:00,876903
2017-07-19 08:30:00,854130
2017-07-19 08:45:00,897855
2017-07-19 09:00:00,903007
2017-07-19 09:15:00,878495
2017-07-19 09:30:00,933945
2017-07-19 09:45:00,937137
2017-07-19 10:00:00,868062
2017-07-19 10:15:00,905347
2017-07-19 10:30:00,921835
2017-07-19 10:45:00,936864
2017-07-19 11:00:00,893084
2017-07-19 11:15:00,867413
2017-07-19 11:30:00,861926
2017-07-19 11:45:00,876457
2017-07-19 12:00:00,910908
2017-07-19 12:15:00,913238
2017-07-19 12:30:00,882103
2017-07-19 12:45:00,850162
2017-07-19 13:00:00,929435
2017-07-19 13:15:00,874919
2017-07-19 13:30:00,920094
2017-07-19 13:45:00,898078
2017-07-19 14:00:00,905044
2017-07-19 14:15:00,938301
2017-07-19 14:30:00,937198
2017-07-19 14:45:00,935900
2017-07-19 15:00:00,900988
2017-07-19 15:15:00,871691
2017-07-19 15:30:00,882169
2017-07-19 15:45:00,850431
2017-07-19 16:00:00,873611
2017-07-19 16:15:00,913066
2017-07-19 16:30:00,912617
2017-07-19 16:45:00,905029
2017-07-19 17:00:00,901450
2017-07-19 17:15:00,903751
2017-07-19 17:30:00,902005
2017-07-19 17:45:00,937318
2017-07-19 18:00:00,867277
2017-07-19 18:15:00,945494
2017-07-19 18:30:00,904327
2017-07-19 18:45:00,940549
2017-07-19 19:00:00,858567
2017-07-19 19:15:00,861044
2017-07-19 19:30:00,856538
2017-07-19 19:45:00,919910
2017-07-19 20:00:00,913083
2017-07-19 20:15:00,912000
2017-07-19 20:30:00,945452
2017-07-19 20:45:00,899746
2017-07-19 21:00:00,902607
2017-07-19 21:15:00,923484
2017-07-19 21:30:00,877911
2017-07-19 21:45:00,914258
2017-07-19 22:00:00,852573
2017-07-19 22:15:00,910454
2017-07-19 22:30:00,913136
2017-07-19 22:45:00,947315
2017-07-19 23:00:00,941435
2017-07-19 23:15:00,936302
2017-07-19 23:30:00,874321
2017-07-19 23:45:00,873463
2017-07-20 00:00:00,887407
2017-07-20 00:15:00,934438
2017-07-20 00:30:00,919439
2017-07-20 00:45:00,917309
2017-07-20 01:00:00,900723
2017-07-20 01:15:00,850389
2017-07-20 01:30:00,871770
2017-07-20 01:45:00,898904
2017-07-20 02:00:00,863309
2017-07-20 02:15:00,904575
2017-07-20 02:30:00,933083
2017-07-20 02:45:00,874643
2017-07-20 03:00:00,863698
2017-07-20 03:15:00,931176
2017-07-20 03:30:00,874029
2017-07-20 03:45:00,924877
2017-07-20 04:00:00,918725
2017-07-20 04:15:00,945731
2017-07-20 04:30:00,864672
2017-07-20 04:45:00,940987
2017-07-20 05:00:00,913992
2017-07-20 05:15:00,915809
2017-07-20 05:30:00,909471
2017-07-20 05:45:00,869572
2017-07-20 06:00:00,925273
2017-07-20 06:15:00,888861
2017-07-20 06:30:00,949220
2017-07-20 06:45:00,939810
2017-07-20 07:00:00,871886
2017-07-20 07:15:00,902996
2017-07-20 07:30:00,859111
2017-07-20 07:45:00,913104
2017-07-20 08:00:00,866827
2017-07-20 08:15:00,887229
2017-07-20 08:30:00,931896
2017-07-20 08:45:00,908117
2017-07-20 09:00:00,870161
2017-07-20 09:15:00,935192
2017-07-20 09:30:00,863114
2017-07-20 09:45:00,876366
2017-07-20 10:00:00,911687
2017-07-20 10:15:00,934932
2017-07-20 10:30:00,852552
2017-07-20 10:45:00,851367
2017-07-20 11:00:00,891476
2017-07-20 11:15:00,923223
2017-07-20 11:30:00,891196
2017-07-20 11:45:00,936150
2017-07-20 12:00:00,877405
2017-07-20 12:15:00,887598
2017-07-20 12:30:00,862633
2017-07-20 12:45:00,876217
2017-07-20 13:00:00,859251
2017-07-20 13:15:00,916677
2017-07-20 13:30:00,909564
2017-07-20 13:45:00,898367
2017-07-20 14:00:00,937313
2017-07-20 14:15:00,878242
2017-07-20 14:30:00,914088
2017-07-20 14:45:00,858985
2017-07-20 15:00:00,926063
2017-07-20 15:15:00,906949
2017-07-20 15:30:00,868839
2017-07-20 15:45:00,868789
2017-07-20 16:00:00,854626
2017-07-20 16:15:00,918366
2017-07-20 16:30:00,869635
2017-07-20 16:45:00,901689
2017-07-20 17:00:00,887495
2017-07-20 17:15:00,949932
2017-07-20 17:30:00,927714
2017-07-20 17:45:00,899508
2017-07-20 18:00:00,878688
2017-07-20 18:15:00,907443
2017-07-20 18:30:00,914717
2017-07-20 18:45:00,855825
2017-07-20 19:00:00,894206
2017-07-20 19:15:00,865855
2017-07-20 19:30:00,858408
2017-07-20 19:45:00,874197
2017-07-20 20:00:00,946983
2017-07-20 20:15:00,880128
2017-07-20 20:30:00,944222
2017-07-20 20:45:00,900013
2017-07-20 21:00:00,896700
2017-07-20 21:15:00,874544
2017-07-20 21:30:00,929684
2017-07-20 21:45:00,864209
2017-07-20 22:00:00,880037
2017-07-20 22:15:00,936144
2017-07-20 22:30:00,887459
2017-07-20 22:45:00,856264
2017-07-20 23:00:00,946280
2017-07-20 23:15:00,881909
2017-07-20 23:30:00,897606
2017-07-20 23:45:00,928366
2017-07-21 00:00:00,880150
2017-07-21 00:15:00,937872
2017-07-21 00:30:00,931458
2017-07-21 00:45:00,907292
2017-07-21 01:00:00,909958
2017-07-21 01:15:00,888031
2017-07-21 01:30:00,932435
2017-07-21 01:45:00,929497
2017-07-21 02:00:00,924370
2017-07-21 02:15:00,882980
2017-07-21 02:30:00,854310
2017-07-21 02:45:00,898126
2017-07-21 03:00:00,881845
2017-07-21 03:15:00,898901
