Zeitstempel,Wert
2017-06-18 16:00:00,916730
2017-06-18 16:15:00,940297
2017-06-18 16:30:00,917120
2017-06-18 16:45:00,946736
2017-06-18 17:00:00,895033
2017-06-18 17:15:00,948949
2017-06-18 17:30:00,898259
2017-06-18 17:45:00,869297
2017-06-18 18:00:00,934243
2017-06-18 18:15:00,929277
2017-06-18 18:30:00,876258
2017-06-18 18:45:00,922646
2017-06-18 19:00:00,915308
2017-06-18 19:15:00,920266
2017-06-18 19:30:00,929511
2017-06-18 19:45:00,915261
2017-06-18 20:00:00,910678
2017-06-18 20:15:00,948184
2017-06-18 20:30:00,859124
2017-06-18 20:45:00,936472
2017-06-18 21:00:00,882874
2017-06-18 21:15:00,857870
2017-06-18 21:30:00,889833
2017-06-18 21:45:00,864642
2017-06-18 22:00:00,874715
2017-06-18 22:15:00,855497
2017-06-18 22:30:00,905724
2017-06-18 22:45:00,930654
2017-06-18 23:00:00,944552
2017-06-18 23:15:00,901096
2017-06-18 23:30:00,898387
2017-06-18 23:45:00,856702
2017-06-19 00:00:00,858674
2017-06-19 00:15:00,930973
2017-06-19 00:30:00,854528
2017-06-19 00:45:00,917217
2017-06-19 01:00:00,891066
2017-06-19 01:15:00,889299
2017-06-19 01:30:00,912326
2017-06-19 01:45:00,917762
2017-06-19 02:00:00,899244
2017-06-19 02:15:00,917555
2017-06-19 02:30:00,946355
2017-06-19 02:45:00,937056
2017-06-19 03:00:00,878089
2017-06-19 03:15:00,917520
2017-06-19 03:30:00,872296
2017-06-19 03:45:00,920379
2017-06-19 04:00:00,938125
2017-06-19 04:15:00,905046
2017-06-19 04:30:00,884847
2017-06-19 04:45:00,929910
2017-06-19 05:00:00,902367
2017-06-19 05:15:00,870390
2017-06-19 05:30:00,886240
2017-06-19 05:45:00,878610
2017-06-19 06:00:00,936241
2017-06-19 06:15:00,875202
2017-06-19 06:30:00,936389
2017-06-19 06:45:00,869363
2017-06-19 07:00:00,928761
2017-06-19 07:15:00,927758
2017-06-19 07:30:00,850696
2017-06-19 07:45:00,948526
2017-06-19 08:00:00,875180
2017-06-19 08:15:00,905298
2017-06-19 08:30:00,918846
2017-06-19 08:45:00,885860
2017-06-19 09:00:00,905009
2017-06-19 09:15:00,887302
2017-06-19 09:30:00,893618
2017-06-19 09:45:00,939873
2017-06-19 10:00:00,916135
2017-06-19 10:15:00,880872
2017-06-19 10:30:00,933279
2017-06-19 10:45:00,902637
2017-06-19 11:00:00,857485
2017-06-19 11:15:00,883748
2017-06-19 11:30:00,870917
2017-06-19 11:45:00,865055
2017-06-19 12:00:00,948388
2017-06-19 12:15:00,861108
2017-06-19 12:30:00,851289
2017-06-19 12:45:00,926578
2017-06-19 13:00:00,948332
2017-06-19 13:15:00,906820
2017-06-19 13:30:00,875970
2017-06-19 13:45:00,945870
2017-06-19 14:00:00,890508
2017-06-19 14:15:00,934771
2017-06-19 14:30:00,861439
2017-06-19 14:45:00,914669
2017-06-19 15:00:00,867839
2017-06-19 15:15:00,904137
2017-06-19 15:30:00,891720
2017-06-19 15:45:00,868618
2017-06-19 16:00:00,881913
2017-06-19 16:15:00,924536
2017-06-19 16:30:00,881068
2017-06-19 16:45:00,859742
2017-06-19 17:00:00,925718
2017-06-19 17:15:00,855935
2017-06-19 17:30:00,905237
2017-06-19 17:45:00,932961
2017-06-19 18:00:00,917501
2017-06-19 18:15:00,935341
2017-06-19 18:30:00,948028
2017-06-19 18:45:00,935756
2017-06-19 19:00:00,880648
2017-06-19 19:15:00,927393
2017-06-19 19:30:00,875539
2017-06-19 19:45:00,929209
2017-06-19 20:00:00,947703
2017-06-19 20:15:00,948244
2017-06-19 20:30:00,899413
2017-06-19 20:45:00,867332
2017-06-19 21:00:00,890892
2017-06-19 21:15:00,916097
2017-06-19 21:30:00,933373
2017-06-19 21:45:00,915976
2017-06-19 22:00:00,872002
2017-06-19 22:15:00,906442
2017-06-19 22:30:00,945984
2017-06-19 22:45:00,851276
2017-06-19 23:00:00,919955
2017-06-19 23:15:00,884522
2017-06-19 23:30:00,883801
2017-06-19 23:45:00,892168
2017-06-20 00:00:00,854582
2017-06-20 00:15:00,927657
2017-06-20 00:30:00,947670
2017-06-20 00:45:00,880628
2017-06-20 01:00:00,928653
2017-06-20 01:15:00,916487
2017-06-20 01:30:00,890842
2017-06-20 01:45:00,882912
2017-06-20 02:00:00,852655
2017-06-20 02:15:00,937638
2017-06-20 02:30:00,927550
2017-06-20 02:45:00,928459
2017-06-20 03:00:00,854194
2017-06-20 03:15:00,912890
2017-06-20 03:30:00,872417
2017-06-20 03:45:00,942154
2017-06-20 04:00:00,858253
2017-06-20 04:15:00,948364
2017-06-20 04:30:00,862557
2017-06-20 04:45:00,855552
2017-06-20 05:00:00,855366
2017-06-20 05:15:00,912385
2017-06-20 05:30:00,892251
2017-06-20 05:45:00,922503
2017-06-20 06:00:00,869405
2017-06-20 06:15:00,907152
2017-06-20 06:30:00,943784
2017-06-20 06:45:00,861754
2017-06-20 07:00:00,933244
2017-06-20 07:15:00,864842
2017-06-20 07:30:00,896547
2017-06-20 07:45:00,908146
2017-06-20 08:00:00,867749
2017-06-20 08:15:00,861040
2017-06-20 08:30:00,865688
2017-06-20 08:45:00,936620
2017-06-20 09:00:00,907541
2017-06-20 09:15:00,901674
2017-06-20 09:30:00,876746
2017-06-20 09:45:00,876251
2017-06-20 10:00:00,869740
2017-06-20 10:15:00,903674
2017-06-20 10:30:00,905224
2017-06-20 10:45:00,852016
2017-06-20 11:00:00,929427
2017-06-20 11:15:00,900208
2017-06-20 11:30:00,853381
2017-06-20 11:45:00,881168
2017-06-20 12:00:00,899426
2017-06-20 12:15:00,880738
2017-06-20 12:30:00,854022
2017-06-20 12:45:00,879230
2017-06-20 13:00:00,865117
2017-06-20 13:15:00,918581
2017-06-20 13:30:00,929497
2017-06-20 13:45:00,919953
2017-06-20 14:00:00,917822
2017-06-20 14:15:00,933166
2017-06-20 14:30:00,929624
2017-06-20 14:45:00,947520
2017-06-20 15:00:00,912829
2017-06-20 15:15:00,869871
2017-06-20 15:30:00,944376
2017-06-20 15:45:00,896314
2017-06-20 16:00:00,884496
2017-06-20 16:15:00,916411
2017-06-20 16:30:00,895696
2017-06-20 16:45:00,945995
2017-06-20 17:00:00,899336
2017-06-20 17:15:00,916719
2017-06-20 17:30:00,917015
2017-06-20 17:45:00,923160
2017-06-20 18:00:00,913774
2017-06-20 18:15:00,945151
2017-06-20 18:30:00,899652
2017-06-20 18:45:00,867854
2017-06-20 19:00:00,913325
2017-06-20 19:15:00,906994
2017-06-20 19:30:00,874045
2017-06-20 19:45:00,867574
2017-06-20 20:00:00,870687
2017-06-20 20:15:00,901987
2017-06-20 20:30:00,931679
2017-06-20 20:45:00,905437
2017-06-20 21:00:00,907200
2017-06-20 21:15:00,921555
2017-06-20 21:30:00,906617
2017-06-20 21:45:00,912209
2017-06-20 22:00:00,884922
2017-06-20 22:15:00,885161
2017-06-20 22:30:00,863591
2017-06-20 22:45:00,894085
2017-06-20 23:00:00,936979
2017-06-20 23:15:00,865688
2017-06-20 23:30:00,917543
2017-06-20 23:45:00,874503
2017-06-21 00:00:00,859900
2017-06-21 00:15:00,934024
2017-06-21 00:30:00,931030
2017-06-21 00:45:00,937774
2017-06-21 01:00:00,885525
2017-06-21 01:15:00,896938
2017-06-21 01:30:00,852510
2017-06-21 01:45:00,891246
2017-06-21 02:00:00,854515
2017-06-21 02:15:00,873125
2017-06-21 02:30:00,911718
2017-06-21 02:45:00,893866
2017-06-21 03:00:00,918369
2017-06-21 03:15:00,878974
2017-06-21 03:30:00,851023
2017-06-21 03:45:00,945031
2017-06-21 04:00:00,905809
2017-06-21 04:15:00,939434
2017-06-21 04:30:00,907670
2017-06-21 04:45:00,870518
2017-06-21 05:00:00,853841
2017-06-21 05:15:00,879406
2017-06-21 05:30:00,898982
2017-06-21 05:45:00,907066
2017-06-21 06:00:00,925609
2017-06-21 06:15:00,887973
2017-06-21 06:30:00,949155
2017-06-21 06:45:00,855327
2017-06-21 07:00:00,891388
2017-06-21 07:15:00,895764
2017-06-21 07:30:00,863749
2017-06-21 07:45:00,940402
2017-06-21 08:00:00,866835
2017-06-21 08:15:00,867213
2017-06-21 08:30:00,892400
2017-06-21 08:45:00,881693
2017-06-21 09:00:00,896611
2017-06-21 09:15:00,853137
2017-06-21 09:30:00,868493
2017-06-21 09:45:00,874975
2017-06-21 10:00:00,911065
2017-06-21 10:15:00,886340
2017-06-21 10:30:00,860078
2017-06-21 10:45:00,894408
2017-06-21 11:00:00,936428
2017-06-21 11:15:00,881850
2017-06-21 11:30:00,939950
2017-06-21 11:45:00,945377
2017-06-21 12:00:00,948583
2017-06-21 12:15:00,864976
2017-06-21 12:30:00,878624
2017-06-21 12:45:00,928886
2017-06-21 13:00:00,897181
2017-06-21 13:15:00,862517
2017-06-21 13:30:00,883872
2017-06-21 13:45:00,943993
2017-06-21 14:00:00,897405
2017-06-21 14:15:00,888551
2017-06-21 14:30:00,924255
2017-06-21 14:45:00,877403
2017-06-21 15:00:00,922707
2017-06-21 15:15:00,887059
2017-06-21 15:30:00,896743
2017-06-21 15:45:00,873682
2017-06-21 16:00:00,909639
2017-06-21 16:15:00,916328
2017-06-21 16:30:00,932559
2017-06-21 16:45:00,881603
2017-06-21 17:00:00,878400
2017-06-21 17:15:00,941744
2017-06-21 17:30:00,929593
2017-06-21 17:45:00,906510
2017-06-21 18:00:00,926835
2017-06-21 18:15:00,922745
2017-06-21 18:30:00,852813
2017-06-21 18:45:00,934565
2017-06-21 19:00:00,906233
2017-06-21 19:15:00,918342
2017-06-21 19:30:00,887811
2017-06-21 19:45:00,926071
2017-06-21 20:00:00,925756
2017-06-21 20:15:00,899291
2017-06-21 20:30:00,919082
2017-06-21 20:45:00,907648
2017-06-21 21:00:00,915795
2017-06-21 21:15:00,919093
2017-06-21 21:30:00,855880
2017-06-21 21:45:00,946223
2017-06-21 22:00:00,897652
2017-06-21 22:15:00,870993
2017-06-21 22:30:00,876548
2017-06-21 22:45:00,893354
2017-06-21 23:00:00,923477
2017-06-21 23:15:00,911472
2017-06-21 23:30:00,861977
2017-06-21 23:45:00,910184
2017-06-22 00:00:00,863640
2017-06-22 00:15:00,938524
2017-06-22 00:30:00,903553
2017-06-22 00:45:00,946557
2017-06-22 01:00:00,932174
2017-06-22 01:15:00,857318
2017-06-22 01:30:00,862431
2017-06-22 01:45:00,878693
2017-06-22 02:00:00,932315
2017-06-22 02:15:00,895407
2017-06-22 02:30:00,850328
2017-06-22 02:45:00,854329
2017-06-22 03:00:00,851036
2017-06-22 03:15:00,913674
2017-06-22 03:30:00,889549
2017-06-22 03:45:00,904929
2017-06-22 04:00:00,942711
2017-06-22 04:15:00,883185
2017-06-22 04:30:00,891209
2017-06-22 04:45:00,934844
2017-06-22 05:00:00,850944
2017-06-22 05:15:00,874322
2017-06-22 05:30:00,908995
2017-06-22 05:45:00,865033
2017-06-22 06:00:00,878946
2017-06-22 06:15:00,854855
2017-06-22 06:30:00,866933
2017-06-22 06:45:00,860351
2017-06-22 07:00:00,944308
2017-06-22 07:15:00,869270
2017-06-22 07:30:00,936232
2017-06-22 07:45:00,881791
2017-06-22 08:00:00,895010
2017-06-22 08:15:00,853931
2017-06-22 08:30:00,929256
2017-06-22 08:45:00,944368
2017-06-22 09:00:00,920050
2017-06-22 09:15:00,913694
2017-06-22 09:30:00,851742
2017-06-22 09:45:00,880251
2017-06-22 10:00:00,897892
2017-06-22 10:15:00,866635
2017-06-22 10:30:00,882904
2017-06-22 10:45:00,943591
2017-06-22 11:00:00,916994
2017-06-22 11:15:00,885531
2017-06-22 11:30:00,887503
2017-06-22 11:45:00,904941
2017-06-22 12:00:00,934342
2017-06-22 12:15:00,919391
2017-06-22 12:30:00,921464
2017-06-22 12:45:00,852400
2017-06-22 13:00:00,895152
2017-06-22 13:15:00,893073
2017-06-22 13:30:00,908503
2017-06-22 13:45:00,865376
2017-06-22 14:00:00,858873
2017-06-22 14:15:00,862649
2017-06-22 14:30:00,908612
2017-06-22 14:45:00,889682
2017-06-22 15:00:00,938067
2017-06-22 15:15:00,949855
2017-06-22 15:30:00,868735
2017-06-22 15:45:00,865215
2017-06-22 16:00:00,854292
2017-06-22 16:15:00,934443
2017-06-22 16:30:00,930612
2017-06-22 16:45:00,931837
2017-06-22 17:00:00,910887
2017-06-22 17:15:00,944779
2017-06-22 17:30:00,929529
2017-06-22 17:45:00,924543
2017-06-22 18:00:00,930749
2017-06-22 18:15:00,880410
2017-06-22 18:30:00,888540
2017-06-22 18:45:00,913863
2017-06-22 19:00:00,912041
2017-06-22 19:15:00,897712
2017-06-22 19:30:00,857886
2017-06-22 19:45:00,924149
2017-06-22 20:00:00,888621
2017-06-22 20:15:00,879567
2017-06-22 20:30:00,887483
2017-06-22 20:45:00,899414
2017-06-22 21:00:00,853872
2017-06-22 21:15:00,939087
2017-06-22 21:30:00,947725
2017-06-22 21:45:00,881433
2017-06-22 22:00:00,937663
2017-06-22 22:15:00,935790
2017-06-22 22:30:00,913007
2017-06-22 22:45:00,944464
2017-06-22 23:00:00,912244
2017-06-22 23:15:00,942236
2017-06-22 23:30:00,936825
2017-06-22 23:45:00,913735
2017-06-23 00:00:00,893518
2017-06-23 00:15:00,921437
2017-06-23 00:30:00,937153
2017-06-23 00:45:00,949630
2017-06-23 01:00:00,935757
2017-06-23 01:15:00,931518
2017-06-23 01:30:00,930329
2017-06-23 01:45:00,892440
2017-06-23 02:00:00,900850
2017-06-23 02:15:00,889067
2017-06-23 02:30:00,883245
2017-06-23 02:45:00,945739
2017-06-23 03:00:00,912354
2017-06-23 03:15:00,853484
2017-06-23 03:30:00,862324
2017-06-23 03:45:00,878983
2017-06-23 04:00:00,946003
2017-06-23 04:15:00,916964
2017-06-23 04:30:00,944822
2017-06-23 04:45:00,890091
2017-06-23 05:00:00,924669
2017-06-23 05:15:00,862389
2017-06-23 05:30:00,900813
2017-06-23 05:45:00,881920
2017-06-23 06:00:00,948588
2017-06-23 06:15:00,850618
2017-06-23 06:30:00,902045
2017-06-23 06:45:00,894810
2017-06-23 07:00:00,921126
2017-06-23 07:15:00,855656
2017-06-23 07:30:00,918414
2017-06-23 07:45:00,947408
2017-06-23 08:00:00,932780
2017-06-23 08:15:00,870648
2017-06-23 08:30:00,949127
2017-06-23 08:45:00,858185
2017-06-23 09:00:00,926236
2017-06-23 09:15:00,911834
2017-06-23 09:30:00,930259
2017-06-23 09:45:00,898031
2017-06-23 10:00:00,872433
2017-06-23 10:15:00,890518
2017-06-23 10:30:00,913546
2017-06-23 10:45:00,867396
2017-06-23 11:00:00,934431
2017-06-23 11:15:00,945694
2017-06-23 11:30:00,945027
2017-06-23 11:45:00,946449
2017-06-23 12:00:00,872222
2017-06-23 12:15:00,923094
2017-06-23 12:30:00,918903
2017-06-23 12:45:00,925374
2017-06-23 13:00:00,880734
2017-06-23 13:15:00,941290
2017-06-23 13:30:00,851237
2017-06-23 13:45:00,900402
2017-06-23 14:00:00,876113
2017-06-23 14:15:00,938698
2017-06-23 14:30:00,947048
2017-06-23 14:45:00,867912
2017-06-23 15:00:00,919486
2017-06-23 15:15:00,907254
2017-06-23 15:30:00,910655
2017-06-23 15:45:00,866277
2017-06-23 16:00:00,865040
2017-06-23 16:15:00,917622
2017-06-23 16:30:00,862989
2017-06-23 16:45:00,861008
2017-06-23 17:00:00,874428
2017-06-23 17:15:00,872368
2017-06-23 17:30:00,873096
2017-06-23 17:45:00,940897
2017-06-23 18:00:00,896016
2017-06-23 18:15:00,878371
2017-06-23 18:30:00,891764
2017-06-23 18:45:00,936075
2017-06-23 19:00:00,900299
2017-06-23 19:15:00,900127
2017-06-23 19:30:00,877565
2017-06-23 19:45:00,949394
2017-06-23 20:00:00,889445
2017-06-23 20:15:00,850810
2017-06-23 20:30:00,869518
2017-06-23 20:45:00,940809
2017-06-23 21:00:00,872790
2017-06-23 21:15:00,871712
2017-06-23 21:30:00,916392
2017-06-23 21:45:00,914500
2017-06-23 22:00:00,869967
2017-06-23 22:15:00,935000
2017-06-23 22:30:00,899126
2017-06-23 22:45:00,850927
2017-06-23 23:00:00,899986
2017-06-23 23:15:00,932606
2017-06-23 23:30:00,946105
2017-06-23 23:45:00,923513
2017-06-24 00:00:00,938444
2017-06-24 00:15:00,853343
2017-06-24 00:30:00,930811
2017-06-24 00:45:00,927039
2017-06-24 01:00:00,854019
2017-06-24 01:15:00,900105
2017-06-24 01:30:00,875813
2017-06-24 01:45:00,858872
2017-06-24 02:00:00,910811
2017-06-24 02:15:00,898171
2017-06-24 02:30:00,886886
2017-06-24 02:45:00,885905
2017-06-24 03:00:00,874303
2017-06-24 03:15:00,920039
2017-06-24 03:30:00,902587
2017-06-24 03:45:00,929252
2017-06-24 04:00:00,853643
2017-06-24 04:15:00,906764
2017-06-24 04:30:00,901755
2017-06-24 04:45:00,870460
2017-06-24 05:00:00,893291
2017-06-24 05:15:00,936032
2017-06-24 05:30:00,859163
2017-06-24 05:45:00,882185
2017-06-24 06:00:00,891258
2017-06-24 06:15:00,904777
2017-06-24 06:30:00,896897
2017-06-24 06:45:00,911876
2017-06-24 07:00:00,905589
2017-06-24 07:15:00,945897
2017-06-24 07:30:00,860550
2017-06-24 07:45:00,875844
2017-06-24 08:00:00,915130
2017-06-24 08:15:00,926616
2017-06-24 08:30:00,878138
2017-06-24 08:45:00,859748
2017-06-24 09:00:00,853740
2017-06-24 09:15:00,905733
2017-06-24 09:30:00,865972
2017-06-24 09:45:00,935376
2017-06-24 10:00:00,889667
2017-06-24 10:15:00,902535
2017-06-24 10:30:00,865058
2017-06-24 10:45:00,883836
2017-06-24 11:00:00,870970
2017-06-24 11:15:00,948698
2017-06-24 11:30:00,874480
2017-06-24 11:45:00,857071
2017-06-24 12:00:00,908408
2017-06-24 12:15:00,932397
2017-06-24 12:30:00,906711
2017-06-24 12:45:00,861028
2017-06-24 13:00:00,926216
2017-06-24 13:15:00,924480
2017-06-24 13:30:00,917153
2017-06-24 13:45:00,941871
2017-06-24 14:00:00,888066
2017-06-24 14:15:00,888737
2017-06-24 14:30:00,880358
2017-06-24 14:45:00,881736
2017-06-24 15:00:00,853511
2017-06-24 15:15:00,932365
2017-06-24 15:30:00,899780
2017-06-24 15:45:00,927829
2017-06-24 16:00:00,885853
2017-06-24 16:15:00,893559
2017-06-24 16:30:00,861920
2017-06-24 16:45:00,884283
2017-06-24 17:00:00,878219
2017-06-24 17:15:00,897772
2017-06-24 17:30:00,880378
2017-06-24 17:45:00,894511
2017-06-24 18:00:00,902374
2017-06-24 18:15:00,897400
2017-06-24 18:30:00,936742
2017-06-24 18:45:00,898611
2017-06-24 19:00:00,882520
2017-06-24 19:15:00,853415
2017-06-24 19:30:00,864335
2017-06-24 19:45:00,858333
2017-06-24 20:00:00,944771
2017-06-24 20:15:00,863233
2017-06-24 20:30:00,883676
2017-06-24 20:45:00,857704
2017-06-24 21:00:00,890131
2017-06-24 21:15:00,867736
2017-06-24 21:30:00,873777
2017-06-24 21:45:00,930883
2017-06-24 22:00:00,863521
2017-06-24 22:15:00,884737
2017-06-24 22:30:00,897638
2017-06-24 22:45:00,868078
2017-06-24 23:00:00,885081
2017-06-24 23:15:00,876603
2017-06-24 23:30:00,880095
2017-06-24 23:45:00,875829
2017-06-25 00:00:00,886933
2017-06-25 00:15:00,870666
2017-06-25 00:30:00,869896
2017-06-25 00:45:00,919464
2017-06-25 01:00:00,888147
2017-06-25 01:15:00,883542
2017-06-25 01:30:00,890071
2017-06-25 01:45:00,872536
2017-06-25 02:00:00,868192
2017-06-25 02:15:00,898826
2017-06-25 02:30:00,876418
2017-06-25 02:45:00,850814
2017-06-25 03:00:00,860347
2017-06-25 03:15:00,901662
2017-06-25 03:30:00,876604
2017-06-25 03:45:00,850517
2017-06-25 04:00:00,890382
2017-06-25 04:15:00,933450
2017-06-25 04:30:00,891492
2017-06-25 04:45:00,925741
2017-06-25 05:00:00,876045
2017-06-25 05:15:00,887836
2017-06-25 05:30:00,944239
2017-06-25 05:45:00,892670
2017-06-25 06:00:00,877124
2017-06-25 06:15:00,869559
2017-06-25 06:30:00,941020
2017-06-25 06:45:00,908773
2017-06-25 07:00:00,932296
2017-06-25 07:15:00,892278
2017-06-25 07:30:00,937761
2017-06-25 07:45:00,944093
2017-06-25 08:00:00,949220
2017-06-25 08:15:00,912447
2017-06-25 08:30:00,894800
2017-06-25 08:45:00,892231
2017-06-25 09:00:00,869526
2017-06-25 09:15:00,870551
2017-06-25 09:30:00,936303
2017-06-25 09:45:00,915160
2017-06-25 10:00:00,917599
2017-06-25 10:15:00,886218
2017-06-25 10:30:00,914204
2017-06-25 10:45:00,949540
2017-06-25 11:00:00,853127
2017-06-25 11:15:00,931558
2017-06-25 11:30:00,927162
2017-06-25 11:45:00,932802
2017-06-25 12:00:00,850474
2017-06-25 12:15:00,906932
2017-06-25 12:30:00,938685
2017-06-25 12:45:00,907806
2017-06-25 13:00:00,869967
2017-06-25 13:15:00,855619
2017-06-25 13:30:00,864461
2017-06-25 13:45:00,928369
2017-06-25 14:00:00,885317
2017-06-25 14:15:00,878732
2017-06-25 14:30:00,943880
2017-06-25 14:45:00,949351
2017-06-25 15:00:00,860680
2017-06-25 15:15:00,945502
2017-06-25 15:30:00,943035
2017-06-25 15:45:00,900564
2017-06-25 16:00:00,879695
2017-06-25 16:15:00,863943
2017-06-25 16:30:00,883468
2017-06-25 16:45:00,937391
2017-06-25 17:00:00,887623
2017-06-25 17:15:00,878611
2017-06-25 17:30:00,901647
2017-06-25 17:45:00,913546
2017-06-25 18:00:00,925889
2017-06-25 18:15:00,913804
2017-06-25 18:30:00,935631
2017-06-25 18:45:00,856871
2017-06-25 19:00:00,879448
2017-06-25 19:15:00,901332
2017-06-25 19:30:00,880241
2017-06-25 19:45:00,928821
2017-06-25 20:00:00,857053
2017-06-25 20:15:00,861385
2017-06-25 20:30:00,920748
2017-06-25 20:45:00,880114
2017-06-25 21:00:00,884150
2017-06-25 21:15:00,892282
2017-06-25 21:30:00,906866
2017-06-25 21:45:00,871161
2017-06-25 22:00:00,896621
2017-06-25 22:15:00,897286
2017-06-25 22:30:00,883034
2017-06-25 22:45:00,912764
2017-06-25 23:00:00,935774
2017-06-25 23:15:00,926982
2017-06-25 23:30:00,940023
2017-06-25 23:45:00,927406
2017-06-26 00:00:00,885987
2017-06-26 00:15:00,933595
2017-06-26 00:30:00,887508
2017-06-26 00:45:00,930486
2017-06-26 01:00:00,868281
2017-06-26 01:15:00,938229
2017-06-26 01:30:00,893579
2017-06-26 01:45:00,857510
2017-06-26 02:00:00,911250
2017-06-26 02:15:00,884119
2017-06-26 02:30:00,923657
2017-06-26 02:45:00,852031
2017-06-26 03:00:00,916081
2017-06-26 03:15:00,885924
2017-06-26 03:30:00,924780
2017-06-26 03:45:00,897168
2017-06-26 04:00:00,936536
2017-06-26 04:15:00,924120
2017-06-26 04:30:00,882271
2017-06-26 04:45:00,936018
2017-06-26 05:00:00,889848
2017-06-26 05:15:00,942110
2017-06-26 05:30:00,938524
2017-06-26 05:45:00,874800
2017-06-26 06:00:00,890080
2017-06-26 06:15:00,941278
2017-06-26 06:30:00,850773
2017-06-26 06:45:00,881310
2017-06-26 07:00:00,876723
2017-06-26 07:15:00,923028
2017-06-26 07:30:00,886425
2017-06-26 07:45:00,883239
2017-06-26 08:00:00,933440
2017-06-26 08:15:00,947039
2017-06-26 08:30:00,868651
2017-06-26 08:45:00,909263
2017-06-26 09:00:00,938043
2017-06-26 09:15:00,883214
2017-06-26 09:30:00,887574
2017-06-26 09:45:00,902174
2017-06-26 10:00:00,906029
2017-06-26 10:15:00,915250
2017-06-26 10:30:00,910225
2017-06-26 10:45:00,906611
2017-06-26 11:00:00,870677
2017-06-26 11:15:00,886801
2017-06-26 11:30:00,913276
2017-06-26 11:45:00,883713
2017-06-26 12:00:00,906581
2017-06-26 12:15:00,884050
2017-06-26 12:30:00,941692
2017-06-26 12:45:00,909882
2017-06-26 13:00:00,904462
2017-06-26 13:15:00,876852
2017-06-26 13:30:00,864409
2017-06-26 13:45:00,872251
2017-06-26 14:00:00,868630
2017-06-26 14:15:00,935987
2017-06-26 14:30:00,924351
2017-06-26 14:45:00,900682
2017-06-26 15:00:00,871918
2017-06-26 15:15:00,895994
2017-06-26 15:30:00,873207
2017-06-26 15:45:00,906510
2017-06-26 16:00:00,877923
2017-06-26 16:15:00,875805
2017-06-26 16:30:00,882490
2017-06-26 16:45:00,923864
2017-06-26 17:00:00,873978
2017-06-26 17:15:00,876749
2017-06-26 17:30:00,879380
2017-06-26 17:45:00,909669
2017-06-26 18:00:00,929999
2017-06-26 18:15:00,926322
2017-06-26 18:30:00,884565
2017-06-26 18:45:00,913617
2017-06-26 19:00:00,930590
2017-06-26 19:15:00,928193
2017-06-26 19:30:00,885425
2017-06-26 19:45:00,934023
2017-06-26 20:00:00,867792
2017-06-26 20:15:00,876564
2017-06-26 20:30:00,912700
2017-06-26 20:45:00,904154
2017-06-26 21:00:00,925760
2017-06-26 21:15:00,915392
2017-06-26 21:30:00,899666
2017-06-26 21:45:00,914720
2017-06-26 22:00:00,949071
2017-06-26 22:15:00,924350
2017-06-26 22:30:00,878482
2017-06-26 22:45:00,919023
2017-06-26 23:00:00,907522
2017-06-26 23:15:00,890959
2017-06-26 23:30:00,905417
2017-06-26 23:45:00,909954
2017-06-27 00:00:00,876797
2017-06-27 00:15:00,884571
2017-06-27 00:30:00,934973
2017-06-27 00:45:00,948231
2017-06-27 01:00:00,943143
2017-06-27 01:15:00,857600
2017-06-27 01:30:00,891221
2017-06-27 01:45:00,852770
2017-06-27 02:00:00,850602
2017-06-27 02:15:00,876970
2017-06-27 02:30:00,853607
2017-06-27 02:45:00,865817
2017-06-27 03:00:00,852414
2017-06-27 03:15:00,892222
2017-06-27 03:30:00,891146
2017-06-27 03:45:00,923168
2017-06-27 04:00:00,903729
2017-06-27 04:15:00,898204
2017-06-27 04:30:00,909157
2017-06-27 04:45:00,900928
2017-06-27 05:00:00,946915
2017-06-27 05:15:00,942128
2017-06-27 05:30:00,930860
2017-06-27 05:45:00,896825
2017-06-27 06:00:00,940924
2017-06-27 06:15:00,883708
2017-06-27 06:30:00,886766
2017-06-27 06:45:00,888520
2017-06-27 07:00:00,875906
2017-06-27 07:15:00,891831
2017-06-27 07:30:00,859315
2017-06-27 07:45:00,928235
2017-06-27 08:00:00,913840
2017-06-27 08:15:00,921578
2017-06-27 08:30:00,909412
2017-06-27 08:45:00,896557
2017-06-27 09:00:00,930461
2017-06-27 09:15:00,935355
2017-06-27 09:30:00,918357
2017-06-27 09:45:00,935418
2017-06-27 10:00:00,932651
2017-06-27 10:15:00,918160
2017-06-27 10:30:00,911959
2017-06-27 10:45:00,927578
2017-06-27 11:00:00,907000
2017-06-27 11:15:00,934368
2017-06-27 11:30:00,878652
2017-06-27 11:45:00,927156
2017-06-27 12:00:00,895003
2017-06-27 12:15:00,913195
2017-06-27 12:30:00,863570
2017-06-27 12:45:00,884242
2017-06-27 13:00:00,851425
2017-06-27 13:15:00,871819
2017-06-27 13:30:00,935449
2017-06-27 13:45:00,931826
2017-06-27 14:00:00,873819
2017-06-27 14:15:00,910801
2017-06-27 14:30:00,865284
2017-06-27 14:45:00,909897
2017-06-27 15:00:00,876238
2017-06-27 15:15:00,872586
2017-06-27 15:30:00,934436
2017-06-27 15:45:00,926834
2017-06-27 16:00:00,872298
2017-06-27 16:15:00,875069
2017-06-27 16:30:00,902681
2017-06-27 16:45:00,884678
2017-06-27 17:00:00,879336
2017-06-27 17:15:00,932502
2017-06-27 17:30:00,880205
2017-06-27 17:45:00,940800
2017-06-27 18:00:00,877020
2017-06-27 18:15:00,918805
